828964,ruijt choc vlokken puur,broodbeleg totaal,vlokken,201514,870
799447,fto chocoladevlokken puur,broodbeleg totaal,vlokken,201423,202
524268,ah bio bloemhoning vlb,broodbeleg totaal,honing,201451,842
524268,ah bio bloemhoning vlb,broodbeleg totaal,honing,201513,858
827591,geurts bio fruitb aardbei,broodbeleg totaal,jam,201506,1
827591,geurts bio fruitb aardbei,broodbeleg totaal,jam,201521,1
624274,ah xtra grote hagel puur,broodbeleg totaal,hagelslag,201429,752
624274,ah xtra grote hagel puur,broodbeleg totaal,hagelslag,201515,784
787609,duo penotti maxi potti,broodbeleg totaal,pasta s,201422,680
787609,duo penotti maxi potti,broodbeleg totaal,pasta s,201519,634
567438,langn bee eas bloem,broodbeleg totaal,honing,201513,827
567438,langn bee eas bloem,broodbeleg totaal,honing,201515,817
822360,cookie notti cappuccino,broodbeleg totaal,over smeerbaar,201513,427
518677,frut appel kaneelstroop,broodbeleg totaal,stroop,201510,815
598734,ah bio bloemenhoning cr,broodbeleg totaal,honing,201445,849
598734,ah bio bloemenhoning cr,broodbeleg totaal,honing,201447,850
815922,maya bijzondere hagelmix,broodbeleg totaal,hagelslag,201440,232
825890,sesamstraat kokosbrood,broodbeleg totaal,kokosbrood,201510,153
21110,ah pindakaas,broodbeleg totaal,pindakaas,201427,858
799446,ruijt aardbei framb hagel,broodbeleg totaal,overig strooibaar,201503,498
512091,ah choc pasta melk,broodbeleg totaal,pasta s,201436,834
752017,bm meer fruit vijg,broodbeleg totaal,jam,201443,101
804742,ruijt bebogeen caramel,broodbeleg totaal,over smeerbaar,201443,648
804742,ruijt bebogeen caramel,broodbeleg totaal,over smeerbaar,201514,663
617784,bm meer fr abrikoos,broodbeleg totaal,jam,201434,563
761673,chant framboos conf,broodbeleg totaal,jam,201443,220
21047,ah melk hagelslag,broodbeleg totaal,hagelslag,201520,851
535855,bm meer fruit bosb,broodbeleg totaal,jam,201437,374
615880,venz xxl hagel puur,broodbeleg totaal,hagelslag,201427,645
752010,ovomaltine crunchy,broodbeleg totaal,pasta s,201434,1
603644,remia tosti quick,broodbeleg totaal,over smeerbaar,201507,588
630658,whole e crisp hazel,broodbeleg totaal,pasta s,201517,110
761668,chant aardbei conf,broodbeleg totaal,jam,201433,585
502582,bm extra jam abrikozen,broodbeleg totaal,jam,201505,841
502582,bm extra jam abrikozen,broodbeleg totaal,jam,201517,843
615886,ah fruithagel,broodbeleg totaal,overig strooibaar,201501,862
91020,fv keukenstroop,broodbeleg totaal,stroop,201425,600
91020,fv keukenstroop,broodbeleg totaal,stroop,201505,664
516321,ruijt muisjes rs wt,broodbeleg totaal,overig strooibaar,201436,852
622597,k3 hagel met hartjes,broodbeleg totaal,hagelslag,201447,631
581663,hero rinse appelstroop,broodbeleg totaal,stroop,201439,843
629962,ah duo pasta hazelnt wit,broodbeleg totaal,pasta s,201423,776
629962,ah duo pasta hazelnt wit,broodbeleg totaal,pasta s,201447,803
595695,ah extra rozenbottel jam,broodbeleg totaal,jam,201512,793
586790,ruijt witte vlokken,broodbeleg totaal,vlokken,201424,475
801979,nutella hazelnootpasta,broodbeleg totaal,pasta s,201439,827
801979,nutella hazelnootpasta,broodbeleg totaal,pasta s,201515,869
598971,bm vijgen confiture,broodbeleg totaal,jam,201509,677
568710,f e aardbeien jam,broodbeleg totaal,over smeerbaar,201452,202
751724,nutella family pack,broodbeleg totaal,pasta s,201519,859
801896,ruijt sp koff puur,broodbeleg totaal,hagelslag,201425,581
801896,ruijt sp koff puur,broodbeleg totaal,hagelslag,201428,624
516827,ah bio fspr abrik,broodbeleg totaal,jam,201508,621
787608,duo penotti,broodbeleg totaal,pasta s,201444,851
622594,calve pindakaas light,broodbeleg totaal,pindakaas,201509,861
622594,calve pindakaas light,broodbeleg totaal,pindakaas,201520,865
787596,heinz sandw tuinkr,broodbeleg totaal,spreads,201436,719
553589,hero delight abrik,broodbeleg totaal,jam,201435,150
553589,hero delight abrik,broodbeleg totaal,jam,201449,169
629963,ah hazelnoot choc pasta,broodbeleg totaal,pasta s,201431,697
787605,heinz sandw naturel,broodbeleg totaal,spreads,201510,6
787603,heinz sandw naturel,broodbeleg totaal,spreads,201424,843
787603,heinz sandw naturel,broodbeleg totaal,spreads,201510,7
577586,ah exc aca honing,broodbeleg totaal,honing,201502,526
750107,hero delight kers,broodbeleg totaal,jam,201441,538
818510,bm abrik en framb conf,broodbeleg totaal,jam,201446,190
598735,ah choco vlokken puur,broodbeleg totaal,vlokken,201444,833
761678,chant vijgen conf,broodbeleg totaal,jam,201426,566
787599,heinz sandw komk,broodbeleg totaal,spreads,201435,809
828975,pur natur framboos bio,broodbeleg totaal,jam,201506,432
512108,ah duopasta hazelnoot wit,broodbeleg totaal,pasta s,201519,851
637035,melv acacia honing,broodbeleg totaal,honing,201516,814
828965,ruijt choc vlokken melk,broodbeleg totaal,vlokken,201506,868
587831,ah bsc peanutbutter,broodbeleg totaal,pindakaas,201427,848
587831,ah bsc peanutbutter,broodbeleg totaal,pindakaas,201439,847
587831,ah bsc peanutbutter,broodbeleg totaal,pindakaas,201443,859
804741,bm aardbei confitur,broodbeleg totaal,jam,201439,18
804741,bm aardbei confitur,broodbeleg totaal,jam,201441,16
811731,gourm   choc,broodbeleg totaal,hagelslag,201516,3
799444,venz hagel melk min suik,broodbeleg totaal,hagelslag,201430,473
799444,venz hagel melk min suik,broodbeleg totaal,hagelslag,201447,476
815382,lotus speculoos pas,broodbeleg totaal,pasta s,201425,631
815382,lotus speculoos pas,broodbeleg totaal,pasta s,201439,614
815382,lotus speculoos pas,broodbeleg totaal,pasta s,201516,596
12042,ah klaverhoning,broodbeleg totaal,honing,201444,685
14896,ruijt anijshagel,broodbeleg totaal,overig strooibaar,201449,822
14896,ruijt anijshagel,broodbeleg totaal,overig strooibaar,201507,831
577585,ah pindakaas,broodbeleg totaal,pindakaas,201506,866
577585,ah pindakaas,broodbeleg totaal,pindakaas,201516,868
512114,ah hazelnootpasta,broodbeleg totaal,pasta s,201443,832
512114,ah hazelnootpasta,broodbeleg totaal,pasta s,201444,822
511615,langn bee easy bloemenhon,broodbeleg totaal,honing,201446,578
516320,ruijt muisjes bl wt,broodbeleg totaal,overig strooibaar,201432,835
502584,bm pruimen confiture,broodbeleg totaal,jam,201506,748
787607,ruijt spec int puur,broodbeleg totaal,hagelslag,201503,848
787607,ruijt spec int puur,broodbeleg totaal,hagelslag,201517,858
10179,ah hlv jam aardbei,broodbeleg totaal,jam,201514,865
577581,ah exc pindaka cash,broodbeleg totaal,pindakaas,201443,707
577581,ah exc pindaka cash,broodbeleg totaal,pindakaas,201501,579
815493,hero aardbeien jam,broodbeleg totaal,jam,201440,432
37872,ah mix hagelslag,broodbeleg totaal,hagelslag,201424,843
515219,bm frambozen confiture,broodbeleg totaal,jam,201511,797
615879,hero delight gu aar,broodbeleg totaal,jam,201447,557
822358,cookie notti original,broodbeleg totaal,over smeerbaar,201451,212
502587,bm viervruchten confiture,broodbeleg totaal,jam,201452,846
527939,ruijt 8 kleintjes strooi,broodbeleg totaal,hagelslag,201439,831
577587,ah exc oranjebl hon,broodbeleg totaal,honing,201437,289
535858,bm meer fruit aardb,broodbeleg totaal,jam,201451,587
551199,chiv olde eng marm,broodbeleg totaal,jam,201442,745
809607,ah bsc sprinkles plain,broodbeleg totaal,hagelslag,201423,848
809607,ah bsc sprinkles plain,broodbeleg totaal,hagelslag,201504,867
535856,bm meer fruit framb,broodbeleg totaal,jam,201424,463
586789,ruijt vlokfeest,broodbeleg totaal,vlokken,201428,845
535856,bm meer fruit framb,broodbeleg totaal,jam,201512,146
603953,frut maestr fruitstroop,broodbeleg totaal,stroop,201441,810
796426,venz pandavlok puur kokos,broodbeleg totaal,vlokken,201435,540
809604,ah bsc sprinkles mixed,broodbeleg totaal,hagelslag,201435,718
807348,venz kwinkslag puur van,broodbeleg totaal,hagelslag,201440,850
811726,ah sneeuwvlokjes 2,broodbeleg totaal,hagelslag,201504,29
787604,heinz sandw tomaat,broodbeleg totaal,spreads,201518,3
32488,ah puur hagelslag,broodbeleg totaal,hagelslag,201443,863
502583,bm kersen confiture,broodbeleg totaal,jam,201452,845
815489,hero aardbeien jam,broodbeleg totaal,jam,201430,781
502633,venz hagel puur,broodbeleg totaal,hagelslag,201436,1
827602,geurts bio fruitb rozenb,broodbeleg totaal,jam,201511,1
566899,venz xxl hagel melk,broodbeleg totaal,hagelslag,201426,661
812323,ah bsc flower honey,broodbeleg totaal,honing,201427,607
812323,ah bsc flower honey,broodbeleg totaal,honing,201435,607
787602,heinz sandw mexic,broodbeleg totaal,spreads,201439,657
787602,heinz sandw mexic,broodbeleg totaal,spreads,201518,13
799447,fto chocoladevlokken puur,broodbeleg totaal,vlokken,201427,202
801905,marmite yeast extract,broodbeleg totaal,over smeerbaar,201503,585
502634,venz choc hagel melk,broodbeleg totaal,hagelslag,201423,154
557728,ruijt kleintjes extra jam,broodbeleg totaal,jam,201435,798
787609,duo penotti maxi potti,broodbeleg totaal,pasta s,201423,682
787609,duo penotti maxi potti,broodbeleg totaal,pasta s,201450,692
567438,langn bee eas bloem,broodbeleg totaal,honing,201441,791
567438,langn bee eas bloem,broodbeleg totaal,honing,201443,802
815481,calve pindakaas,broodbeleg totaal,pindakaas,201451,868
795978,langn veldbl honing,broodbeleg totaal,honing,201502,8
780630,ruijt sp extra puur,broodbeleg totaal,hagelslag,201436,804
598734,ah bio bloemenhoning cr,broodbeleg totaal,honing,201512,828
518677,frut appel kaneelstroop,broodbeleg totaal,stroop,201506,819
787610,duo penotti mega potti,broodbeleg totaal,pasta s,201422,562
799628,ah bio hazeln pasta,broodbeleg totaal,pasta s,201447,849
502753,ah broodspread,broodbeleg totaal,spreads,201429,724
815922,maya bijzondere hagelmix,broodbeleg totaal,hagelslag,201452,233
750103,ah halvajam framb,broodbeleg totaal,jam,201439,662
815482,calve pindakaas st pinda,broodbeleg totaal,pindakaas,201502,857
514013,choca vlokken,broodbeleg totaal,vlokken,201423,846
514013,choca vlokken,broodbeleg totaal,vlokken,201515,869
752017,bm meer fruit vijg,broodbeleg totaal,jam,201448,107
78520,timson rinse appelstroop,broodbeleg totaal,stroop,201430,848
761668,chant aardbei conf,broodbeleg totaal,jam,201451,612
10181,ah hlv jam abrikoos,broodbeleg totaal,jam,201432,813
10181,ah hlv jam abrikoos,broodbeleg totaal,jam,201451,816
514015,bol schuddebuikjes spec,broodbeleg totaal,overig strooibaar,201450,861
804742,ruijt bebogeen caramel,broodbeleg totaal,over smeerbaar,201442,642
804742,ruijt bebogeen caramel,broodbeleg totaal,over smeerbaar,201517,655
761673,chant framboos conf,broodbeleg totaal,jam,201433,241
761673,chant framboos conf,broodbeleg totaal,jam,201446,227
599884,ah extra gember jam,broodbeleg totaal,jam,201438,773
618095,ah 6 duo extra jam,broodbeleg totaal,jam,201502,264
750013,lotus speculoospasta crun,broodbeleg totaal,pasta s,201503,836
750013,lotus speculoospasta crun,broodbeleg totaal,pasta s,201507,852
502582,bm extra jam abrikozen,broodbeleg totaal,jam,201434,854
502582,bm extra jam abrikozen,broodbeleg totaal,jam,201513,858
615886,ah fruithagel,broodbeleg totaal,overig strooibaar,201447,854
637031,melv spaanse thijm honing,broodbeleg totaal,honing,201449,654
529579,bm aardbeien confiture,broodbeleg totaal,jam,201511,677
603644,remia tosti quick,broodbeleg totaal,over smeerbaar,201429,488
603644,remia tosti quick,broodbeleg totaal,over smeerbaar,201443,570
796819,lotus original speculoos,broodbeleg totaal,pasta s,201517,660
804739,bm bosvruchten confiture,broodbeleg totaal,jam,201507,176
516321,ruijt muisjes rs wt,broodbeleg totaal,overig strooibaar,201431,843
595705,ah extra 4 vruchtenjam,broodbeleg totaal,jam,201424,760
516820,ah bio fspr aardb,broodbeleg totaal,jam,201504,661
516823,ah bio fspr bosvr,broodbeleg totaal,jam,201428,430
807510,duo penotti caramel,broodbeleg totaal,pasta s,201425,553
586790,ruijt witte vlokken,broodbeleg totaal,vlokken,201448,493
85021,marshmallow fluff,broodbeleg totaal,over smeerbaar,201435,109
568710,f e aardbeien jam,broodbeleg totaal,over smeerbaar,201504,196
595706,ah extra aardbeien jam,broodbeleg totaal,jam,201426,852
595706,ah extra aardbeien jam,broodbeleg totaal,jam,201428,855
768341,hero fruitp aardb,broodbeleg totaal,jam,201425,383
779391,melv bloemenhoning bio,broodbeleg totaal,honing,201511,807
553592,hero delight aardb,broodbeleg totaal,jam,201447,807
780613,jacques matinettes puur,broodbeleg totaal,overig strooibaar,201501,419
780613,jacques matinettes puur,broodbeleg totaal,overig strooibaar,201429,323
595697,ah extra bramen jam,broodbeleg totaal,jam,201448,580
754548,frut stoofperen stroop,broodbeleg totaal,stroop,201514,306
751724,nutella family pack,broodbeleg totaal,pasta s,201516,35
516827,ah bio fspr abrik,broodbeleg totaal,jam,201437,523
787608,duo penotti,broodbeleg totaal,pasta s,201446,852
508600,ah hlv jam viervr,broodbeleg totaal,jam,201513,835
577580,ah exc pral pasta,broodbeleg totaal,pasta s,201516,489
622594,calve pindakaas light,broodbeleg totaal,pindakaas,201448,857
569361,f e dubbelpasta,broodbeleg totaal,over smeerbaar,201441,591
598736,ah choco vlokken melk,broodbeleg totaal,vlokken,201424,771
571793,pastachoca melk cacao,broodbeleg totaal,pasta s,201514,829
571793,pastachoca melk cacao,broodbeleg totaal,pasta s,201515,804
59809,ruijt choc hagel melk,broodbeleg totaal,hagelslag,201431,852
13666,langn goudh honing,broodbeleg totaal,honing,201436,795
592729,ah exc pindaka hazn,broodbeleg totaal,pindakaas,201429,484
787601,heinz sandw medit,broodbeleg totaal,spreads,201506,48
553589,hero delight abrik,broodbeleg totaal,jam,201516,176
787605,heinz sandw naturel,broodbeleg totaal,spreads,201439,823
828960,heinz sandw tuinkr,broodbeleg totaal,spreads,201507,732
575896,ruijt choc vlokken puur,broodbeleg totaal,vlokken,201505,172
828968,mk chia fr bos-cran,broodbeleg totaal,jam,201511,346
577586,ah exc aca honing,broodbeleg totaal,honing,201441,633
750107,hero delight kers,broodbeleg totaal,jam,201425,538
818510,bm abrik en framb conf,broodbeleg totaal,jam,201520,133
21112,ah pindakaas stukjes noot,broodbeleg totaal,pindakaas,201423,829
809610,ah bsc sprinkles milk,broodbeleg totaal,hagelslag,201513,870
571790,ah bsc duo hazelnutspread,broodbeleg totaal,pasta s,201512,873
761678,chant vijgen conf,broodbeleg totaal,jam,201507,597
787599,heinz sandw komk,broodbeleg totaal,spreads,201428,809
787599,heinz sandw komk,broodbeleg totaal,spreads,201517,823
5359,calve pindakaas,broodbeleg totaal,pindakaas,201452,870
5359,calve pindakaas,broodbeleg totaal,pindakaas,201512,876
807346,venz choc hagelslag melk,broodbeleg totaal,hagelslag,201504,863
91019,nutella hazelnootpasta,broodbeleg totaal,pasta s,201425,798
91019,nutella hazelnootpasta,broodbeleg totaal,pasta s,201518,826
91019,nutella hazelnootpasta,broodbeleg totaal,pasta s,201521,827
807352,bm bramen confiture,broodbeleg totaal,jam,201441,133
502581,bm cassis confiture,broodbeleg totaal,jam,201425,796
818513,bm aardbei en aalbes conf,broodbeleg totaal,jam,201451,246
21049,ah puur hagelslag,broodbeleg totaal,hagelslag,201431,850
21049,ah puur hagelslag,broodbeleg totaal,hagelslag,201511,863
804741,bm aardbei confitur,broodbeleg totaal,jam,201512,15
18148,ah rinse appelstroop,broodbeleg totaal,stroop,201422,818
18148,ah rinse appelstroop,broodbeleg totaal,stroop,201502,853
512108,ah duopasta hazelnoot wit,broodbeleg totaal,pasta s,201422,836
828965,ruijt choc vlokken melk,broodbeleg totaal,vlokken,201505,862
511615,langn bee easy bloemenhon,broodbeleg totaal,honing,201441,569
511615,langn bee easy bloemenhon,broodbeleg totaal,honing,201443,572
516320,ruijt muisjes bl wt,broodbeleg totaal,overig strooibaar,201441,852
516320,ruijt muisjes bl wt,broodbeleg totaal,overig strooibaar,201450,859
516320,ruijt muisjes bl wt,broodbeleg totaal,overig strooibaar,201514,865
12042,ah klaverhoning,broodbeleg totaal,honing,201425,674
12042,ah klaverhoning,broodbeleg totaal,honing,201434,601
14896,ruijt anijshagel,broodbeleg totaal,overig strooibaar,201427,800
65154,nutella hazelnootpasta,broodbeleg totaal,pasta s,201521,877
600527,ah oranje marmelade,broodbeleg totaal,jam,201444,807
502584,bm pruimen confiture,broodbeleg totaal,jam,201441,685
502584,bm pruimen confiture,broodbeleg totaal,jam,201510,755
797871,gilse originele suikerstr,broodbeleg totaal,stroop,201439,417
797871,gilse originele suikerstr,broodbeleg totaal,stroop,201448,454
797871,gilse originele suikerstr,broodbeleg totaal,stroop,201506,440
595699,ah extra bl pruimen jam,broodbeleg totaal,jam,201519,780
624276,ah xtra grote hagel melk,broodbeleg totaal,hagelslag,201503,761
577581,ah exc pindaka cash,broodbeleg totaal,pindakaas,201513,632
826990,leev fr op br abrik,broodbeleg totaal,jam,201507,1
597583,ah bloemenhoning creme,broodbeleg totaal,honing,201503,809
603952,fred   ed vlokkies mix,broodbeleg totaal,overig strooibaar,201426,382
603952,fred   ed vlokkies mix,broodbeleg totaal,overig strooibaar,201510,409
815493,hero aardbeien jam,broodbeleg totaal,jam,201446,472
37872,ah mix hagelslag,broodbeleg totaal,hagelslag,201429,829
37872,ah mix hagelslag,broodbeleg totaal,hagelslag,201511,865
818507,duo penotti hagel melk,broodbeleg totaal,hagelslag,201501,213
551199,chiv olde eng marm,broodbeleg totaal,jam,201449,771
809607,ah bsc sprinkles plain,broodbeleg totaal,hagelslag,201521,870
624819,lubeck kokosbrood,broodbeleg totaal,kokosbrood,201516,797
59810,ruijt choc hagel puur,broodbeleg totaal,hagelslag,201514,874
535856,bm meer fruit framb,broodbeleg totaal,jam,201451,650
761699,ah knetter pasta vanille,broodbeleg totaal,over smeerbaar,201506,691
761699,ah knetter pasta vanille,broodbeleg totaal,over smeerbaar,201517,703
600522,ah p e f tro honing,broodbeleg totaal,honing,201443,373
586789,ruijt vlokfeest,broodbeleg totaal,vlokken,201514,8
603953,frut maestr fruitstroop,broodbeleg totaal,stroop,201422,808
603953,frut maestr fruitstroop,broodbeleg totaal,stroop,201521,849
751726,ah bio rinse appelstroop,broodbeleg totaal,stroop,201503,800
796426,venz pandavlok puur kokos,broodbeleg totaal,vlokken,201422,525
809604,ah bsc sprinkles mixed,broodbeleg totaal,hagelslag,201516,751
809604,ah bsc sprinkles mixed,broodbeleg totaal,hagelslag,201518,753
571655,choca vlokmix,broodbeleg totaal,vlokken,201517,848
574449,ah bsc flowerhoney,broodbeleg totaal,honing,201505,866
529676,ah bio pindakaas,broodbeleg totaal,pindakaas,201449,850
529682,ah bloemen honing creme,broodbeleg totaal,honing,201508,679
32488,ah puur hagelslag,broodbeleg totaal,hagelslag,201515,875
812323,ah bsc flower honey,broodbeleg totaal,honing,201425,600
524268,ah bio bloemhoning vlb,broodbeleg totaal,honing,201435,815
812508,bol schuddebuikjes duo,broodbeleg totaal,overig strooibaar,201452,566
812508,bol schuddebuikjes duo,broodbeleg totaal,overig strooibaar,201504,573
787609,duo penotti maxi potti,broodbeleg totaal,pasta s,201451,694
567438,langn bee eas bloem,broodbeleg totaal,honing,201425,806
567438,langn bee eas bloem,broodbeleg totaal,honing,201434,791
567438,langn bee eas bloem,broodbeleg totaal,honing,201451,822
567438,langn bee eas bloem,broodbeleg totaal,honing,201507,820
815481,calve pindakaas,broodbeleg totaal,pindakaas,201513,872
512110,ah choc pasta puur,broodbeleg totaal,pasta s,201502,866
518677,frut appel kaneelstroop,broodbeleg totaal,stroop,201450,810
518677,frut appel kaneelstroop,broodbeleg totaal,stroop,201519,788
577579,ah exc cr haz pasta,broodbeleg totaal,pasta s,201425,376
1491,marmite groente ext,broodbeleg totaal,over smeerbaar,201521,1
595700,ah extra bosvruchten jam,broodbeleg totaal,jam,201503,827
818516,hero ananas jam,broodbeleg totaal,jam,201423,658
818516,hero ananas jam,broodbeleg totaal,jam,201429,537
787610,duo penotti mega potti,broodbeleg totaal,pasta s,201452,596
799628,ah bio hazeln pasta,broodbeleg totaal,pasta s,201426,790
799628,ah bio hazeln pasta,broodbeleg totaal,pasta s,201507,806
809724,bm extra jam 6 stuks,broodbeleg totaal,jam,201517,187
818511,bm bosbes en cassis conf,broodbeleg totaal,jam,201517,203
828978,sesamstraat pindakaas,broodbeleg totaal,pindakaas,201520,68
807347,venz choc hagelslag puur,broodbeleg totaal,hagelslag,201505,862
825890,sesamstraat kokosbrood,broodbeleg totaal,kokosbrood,201445,131
21110,ah pindakaas,broodbeleg totaal,pindakaas,201444,860
516302,ruijt muisjes gest,broodbeleg totaal,overig strooibaar,201422,850
617784,bm meer fr abrikoos,broodbeleg totaal,jam,201505,467
750103,ah halvajam framb,broodbeleg totaal,jam,201509,709
750104,ah halvajam gra cra,broodbeleg totaal,jam,201513,798
787594,chivers orange gin,broodbeleg totaal,jam,201501,490
804742,ruijt bebogeen caramel,broodbeleg totaal,over smeerbaar,201508,668
10181,ah hlv jam abrikoos,broodbeleg totaal,jam,201429,805
603956,bm viervruchten confiture,broodbeleg totaal,jam,201435,103
795977,langn goudh honing,broodbeleg totaal,honing,201430,539
761668,chant aardbei conf,broodbeleg totaal,jam,201513,624
828959,heinz sandw naturel,broodbeleg totaal,spreads,201505,835
828959,heinz sandw naturel,broodbeleg totaal,spreads,201513,844
502582,bm extra jam abrikozen,broodbeleg totaal,jam,201501,813
502582,bm extra jam abrikozen,broodbeleg totaal,jam,201518,851
615886,ah fruithagel,broodbeleg totaal,overig strooibaar,201441,852
827598,geurts bio fruitb bosvr,broodbeleg totaal,jam,201511,1
752012,melv bloemenhoning creme,broodbeleg totaal,honing,201439,2
752012,melv bloemenhoning creme,broodbeleg totaal,honing,201428,8
595703,ah extra kersen jam,broodbeleg totaal,jam,201437,568
630658,whole e crisp hazel,broodbeleg totaal,pasta s,201452,50
828977,fto chocopasta extra puur,broodbeleg totaal,pasta s,201505,412
535855,bm meer fruit bosb,broodbeleg totaal,jam,201436,382
581663,hero rinse appelstroop,broodbeleg totaal,stroop,201450,852
516820,ah bio fspr aardb,broodbeleg totaal,jam,201427,656
516820,ah bio fspr aardb,broodbeleg totaal,jam,201445,694
516820,ah bio fspr aardb,broodbeleg totaal,jam,201515,657
516820,ah bio fspr aardb,broodbeleg totaal,jam,201520,655
807510,duo penotti caramel,broodbeleg totaal,pasta s,201426,513
521857,calve pindakaas st noot,broodbeleg totaal,pindakaas,201423,4
587830,calve pindakaas creamy,broodbeleg totaal,pindakaas,201517,793
595705,ah extra 4 vruchtenjam,broodbeleg totaal,jam,201503,788
637032,melv bloemenhoning,broodbeleg totaal,honing,201423,727
750007,pastachoca puur,broodbeleg totaal,pasta s,201423,761
801979,nutella hazelnootpasta,broodbeleg totaal,pasta s,201429,821
595706,ah extra aardbeien jam,broodbeleg totaal,jam,201452,869
59822,langn goudh honing,broodbeleg totaal,honing,201439,754
761677,chant sin gem conf,broodbeleg totaal,jam,201434,524
761677,chant sin gem conf,broodbeleg totaal,jam,201512,586
828958,heinz sandw tomaat,broodbeleg totaal,spreads,201514,813
799445,venz hagel puur min suik,broodbeleg totaal,hagelslag,201515,534
822362,langn bee eas medit,broodbeleg totaal,honing,201448,624
822362,langn bee eas medit,broodbeleg totaal,honing,201504,553
807350,venz hagelslag melk,broodbeleg totaal,hagelslag,201445,1
815486,theunisse kokosbrood,broodbeleg totaal,kokosbrood,201437,840
815486,theunisse kokosbrood,broodbeleg totaal,kokosbrood,201444,848
508600,ah hlv jam viervr,broodbeleg totaal,jam,201519,801
622594,calve pindakaas light,broodbeleg totaal,pindakaas,201441,850
598736,ah choco vlokken melk,broodbeleg totaal,vlokken,201520,798
787596,heinz sandw tuinkr,broodbeleg totaal,spreads,201444,731
787596,heinz sandw tuinkr,broodbeleg totaal,spreads,201516,13
569361,f e dubbelpasta,broodbeleg totaal,over smeerbaar,201426,566
569361,f e dubbelpasta,broodbeleg totaal,over smeerbaar,201442,573
827607,geurts bio fruitb framboz,broodbeleg totaal,jam,201508,1
59809,ruijt choc hagel melk,broodbeleg totaal,hagelslag,201428,850
559685,ah extra jam aardbeien,broodbeleg totaal,jam,201444,777
787605,heinz sandw naturel,broodbeleg totaal,spreads,201502,834
809725,lang goudh minis,broodbeleg totaal,honing,201517,390
624277,ah bsc hazelnut spread,broodbeleg totaal,pasta s,201432,843
575896,ruijt choc vlokken puur,broodbeleg totaal,vlokken,201516,3
768419,ruijt royale hagel puur,broodbeleg totaal,hagelslag,201429,741
571793,pastachoca melk cacao,broodbeleg totaal,pasta s,201436,813
793429,ruijt royale vlokken puur,broodbeleg totaal,vlokken,201450,755
818508,duo penotti hagel puur,broodbeleg totaal,hagelslag,201447,320
818508,duo penotti hagel puur,broodbeleg totaal,hagelslag,201511,379
787595,frut rinse-appel stroop,broodbeleg totaal,stroop,201516,560
787595,frut rinse-appel stroop,broodbeleg totaal,stroop,201517,561
103266,ah bsc jam strawber,broodbeleg totaal,jam,201440,848
807352,bm bramen confiture,broodbeleg totaal,jam,201520,148
761678,chant vijgen conf,broodbeleg totaal,jam,201508,581
553591,hero delight framb,broodbeleg totaal,jam,201436,653
818515,ft vloeibare honing,broodbeleg totaal,honing,201521,479
32485,ah melk hagelslag,broodbeleg totaal,hagelslag,201518,872
622596,piet piraat hagel,broodbeleg totaal,hagelslag,201445,488
622596,piet piraat hagel,broodbeleg totaal,hagelslag,201516,515
5359,calve pindakaas,broodbeleg totaal,pindakaas,201433,854
815382,lotus speculoos pas,broodbeleg totaal,pasta s,201502,593
792828,ah pindakaas honing krok,broodbeleg totaal,pindakaas,201422,780
792828,ah pindakaas honing krok,broodbeleg totaal,pindakaas,201446,790
792828,ah pindakaas honing krok,broodbeleg totaal,pindakaas,201515,794
511615,langn bee easy bloemenhon,broodbeleg totaal,honing,201452,523
12042,ah klaverhoning,broodbeleg totaal,honing,201505,541
14896,ruijt anijshagel,broodbeleg totaal,overig strooibaar,201452,819
65154,nutella hazelnootpasta,broodbeleg totaal,pasta s,201424,856
577585,ah pindakaas,broodbeleg totaal,pindakaas,201431,843
577585,ah pindakaas,broodbeleg totaal,pindakaas,201432,848
577585,ah pindakaas,broodbeleg totaal,pindakaas,201517,869
600527,ah oranje marmelade,broodbeleg totaal,jam,201447,796
600527,ah oranje marmelade,broodbeleg totaal,jam,201521,835
512084,ah choc pasta wit,broodbeleg totaal,pasta s,201423,841
512084,ah choc pasta wit,broodbeleg totaal,pasta s,201439,840
578847,bm abrikozen confiture,broodbeleg totaal,jam,201515,413
595699,ah extra bl pruimen jam,broodbeleg totaal,jam,201450,759
624272,venz rimboe apenhagel,broodbeleg totaal,overig strooibaar,201445,408
624276,ah xtra grote hagel melk,broodbeleg totaal,hagelslag,201507,770
502584,bm pruimen confiture,broodbeleg totaal,jam,201436,615
502584,bm pruimen confiture,broodbeleg totaal,jam,201442,698
787607,ruijt spec int puur,broodbeleg totaal,hagelslag,201446,838
10179,ah hlv jam aardbei,broodbeleg totaal,jam,201438,842
10179,ah hlv jam aardbei,broodbeleg totaal,jam,201505,860
502589,bm aardbeien confiture,broodbeleg totaal,jam,201513,873
577584,ah pindakaas stukjes noot,broodbeleg totaal,pindakaas,201441,844
826990,leev fr op br abrik,broodbeleg totaal,jam,201511,1
609692,hero jam mini s,broodbeleg totaal,jam,201448,689
37872,ah mix hagelslag,broodbeleg totaal,hagelslag,201505,858
37872,ah mix hagelslag,broodbeleg totaal,hagelslag,201513,873
515219,bm frambozen confiture,broodbeleg totaal,jam,201445,768
615879,hero delight gu aar,broodbeleg totaal,jam,201424,586
527939,ruijt 8 kleintjes strooi,broodbeleg totaal,hagelslag,201436,837
577587,ah exc oranjebl hon,broodbeleg totaal,honing,201429,262
